id,text,label,explanation
5141,@user_abcdefghij ma non mi rompere le balle culattone giacobino,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""culattone"" in modo dispregiativo."
5142,@user_ab Ma infatti magari non arriva manco bremer. Io dico solo che botman penso non se lo caghino da parecchio,0,
5143,"@user_abcdefgh @user_abcdefgh Lui andrebbe bene allarcigai,il femminiello di renzi.a le carte in regola,se messo a 90,per renzi tornerà a 90 per lui,Urania e amore vero. [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""femminiello"" in modo dispregiativo e lo associa a Renzi in un contesto sessuale umiliante, insinuando una relazione di sfruttamento."
5144,"@user_abcde i can feel you, letteralmente i miei dicono sempre ricchione quindi",1,"Il tweet contiene odio omotransfobico perché riporta l'insulto ""ricchione"", usato come termine dispregiativo."
5145,"@user_abcdefgh Pompinaro, con la o, sono uomo anche se faccio pompini 🤣",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""pompinaro"" in modo dispregiativo e allusivo, insinuando una connotazione negativa legata all'omosessualità maschile."
5146,@user_abcdefg @user_abcdefg BIBITARO DI MERDA TRADITORE BASTARDO CAMPANO IGNORANTE CULATTONE RIKKIONAZZO MINKIA MOSCIA SE TI REINCONTRO TI SPACCO TUTTO TRADITORE INFAME VENDUTO AI LADRONI PIDIOTI,1,"Il tweet contiene odio omotransfobico perché usa il termine ""culattone"" come insulto."
5147,@user_abcdef @user_abcdefgh Per il prete ricchione la ricerca non dovrebbe essere complicata,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""ricchione"" in riferimento a un prete, implicando che l'omosessualità sia qualcosa di negativo o dispregiativo."
5148,"RT @user_abcdef @user_abcdefgh Tra la Checca emiliana, il gamberetto e un fenomeno chi sceglierò mai ?",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"" in modo dispregiativo per indicare una persona."
5149,@user_abcdefgh Oltre che sui polpacci te la becchi pure agli angoli delle strade quando meno te l'aspetti ... cerca de nun annà an'frocià ... [URL],1,"Il tweet contiene odio omotransfobico perché usa il termine ""frocià"" in un contesto minaccioso e dispregiativo, implicando che essere gay sia qualcosa di negativo da evitare."
5150,io in palestra che mi pizzico il dito e cerco di non urlare come una checca [URL],1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"" in modo dispregiativo per descrivere un comportamento percepito come debole o effeminato."
5151,le mie amichette mi hanno regalato una tazza da culattone [URL],1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"", un insulto omofobico, per descrivere un regalo."
5152,@user_abcdefgh @user_abcd Il piacere catartico di mandarli a fare in culo piglia anche me. È contagioso.,0,
5153,@user_abcdefgh Stai veramente chiamando una personə trans travione solo perché provi disprezzo per loro in quanto AMAB? abbastanza disgustoso :/,1,"Il tweet contiene odio omotransfobico perché usa il termine ""travione"" in modo dispregiativo nei confronti di una persona trans."
5154,#MaurizioCostanzoShow un ospite che usa la parola #ricchione e il fatto è stato sorvolato come se nn fosse successo niente… proprio da #schiffo,1,"Il tweet contiene odio omotransfobico perché riporta l'utilizzo del termine ""ricchione"", un insulto omofobico, e critica il fatto che non sia stato stigmatizzato."
5155,@user_abcdefghi @user_abcdefghi Ho cacciato un urlo che una “checca isterica” non sarebbe stata in grado 🤣🤣🤣,1,"Il tweet contiene odio omotransfobico perché utilizza l'espressione ""checca isterica"" in modo dispregiativo, associando l'omosessualità a caratteristiche negative come l'isteria e la debolezza."
5156,"@user_ab Piano. Che Totti è Totti, non serve metterlo in mezzo per piglià per er culo i lupacchiotti",0,
5157,@user_abcde veramente quello che ho detto è che se uno ti dà della succhiacazzi non ha molto senso che gli succhi il cazzo a meno che non ti piaccia calpestare la tua stessa dignità ma capisco che sia un concetto troppo complicato ed è meglio ripetere quattro cose a pappagallo,0,
5158,"@user_abcdefghij @user_abcdef E alla fine, al massimo ti chiavi le dita nelle porte. Questo è un culattone che ha rubato le foto sul web.",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo e offensivo."
5159,@user_abc minchia wonu te lo porti quel ricchione del tuo fidanzato,1,"Il tweet contiene odio omotransfobico perché usa l'appellativo ""ricchione"" in modo dispregiativo per riferirsi al fidanzato di qualcuno."
5160,@user_abcdef Che allenatore di MMERDA Che partita di MMERDA Ancora c'è gente che crede in questo Mancini culattone,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""culattone"" in modo dispregiativo nei confronti dell'allenatore Mancini."
5161,L'Etna in un unica eruzione rilascia in atmosfera 10000volte la quantità di co2 che l'umanità ha rilasciato in tutta la sua esistenza.Andate a comprare le auto elettriche...e i monopattini (fanno tanto gay e shic) per non inquinare. #ClimatChange is a #hoax #CarbonTax #NtoQullo [URL],1,"Il tweet contiene odio omotransfobico perché utilizza l'espressione ""fanno tanto gay e shic"" in modo dispregiativo, associando l'omosessualità a qualcosa di ridicolo e artificiale."
5162,"RT @user_abcdefghij @user_abcdefghi ""pd"" in francese significa ""ricchione""",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"", un insulto omofobico, e lo associa al termine francese ""pd"" (abbreviazione di ""pédé""), che ha la stessa connotazione dispregiativa."
5163,Ho detto checca invece che chicca,0,
5164,@user_abcdefghij Non ci sono più le femministe... oggi solo femminielli,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""femminielli"" in modo dispregiativo, implicando una svalutazione delle femministe contemporanee paragonandole a una categoria percepita come inferiore o ridicola."
5165,"@user_abcdef @user_abcdefgh I ratti non c’entrano nulla. Tudor va in giro con il culo rotto dal 28 maggio 2003. Un po’ di comprensione, per favore… 😝",0,
5166,@user_abcdefg Lo sapevo che facevi il ricchione va cac,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo."
5167,"@user_abcdefgh Pensa cosa succede,se facciamo San Culattone, tanto per essere alla pari.",1,"Il tweet contiene odio omotransfobico perché usa un termine dispregiativo e allusivo alla sodomia (""San Culattone"") in riferimento a persone omosessuali, con l'intento di deriderle e sminuirle."
5168,RT @user_abcdefgh @user_abcdefgh Test superato non sei ricchione,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in senso dispregiativo, implicando che non esserlo sia un risultato positivo."
5169,"@user_abcdefgh Questi i pretendenti del Diritto al Rispetto? Non impunemente bollati: ""checca, ricchione, frocion-pederasta, transodomita..? Base millenaria è: ""Rispetta se vuoi Rispetto"". Pretendono Rispetto con queste premesse? Ma si fottano ndocoiocoio dentro i loro grasciari😂😂🤣",1,"Il tweet contiene odio omotransfobico perché utilizza una serie di termini dispregiativi e offensivi verso persone LGBTQIA+ come ""checca"", ""ricchione"", ""frocion-pederasta"", ""transodomita"" e incita all'odio e alla derisione nei loro confronti."
5170,Nella foto in alto l’assassino. Nella foto in basso il difensore dei valori occidentali: un culattone perverso con moglie transessuale Scelgo l’assassino [URL],1,"Il tweet contiene odio omotransfobico perché utilizza l'espressione dispregiativa ""culattone perverso"" per insultare e denigrare una persona in base al suo orientamento sessuale."
5171,"@user_abcde Ma che andassero ad imparare qualcosa dai dai femminielli di Napoli....non condannò l'omosessualità ,ma questi sono solo ..... meglio che non mi esprimo",0,
5172,"@user_abcdefg Dio santo...ho visto giocare zoff scirea e furino, platini, vialli...e dovrei baciare dove camminano dei ragazzini da boy band...ma che si caghino in mano e si prendano a sberle...fino alla fine!",0,
5173,"CHI MI CHIAMA FROCIO, CULATTONE, FEMMINUCCA, A CHI MI CHIEDE SE MI PIACE IL CAZZO, ECCO A VOI LA RISPOSTA. MI MOSTRO A TUTTI VOI CON IL BUCO DEL CULO SPANATO DI FUORI.NIENTE MUTANDINE,ABBASSATA CON LE COSCE SPALANCATE.SIIII !!!!!! SONO UNA PUTTANELLA. [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi come ""frocio"", ""culattone"" e ""femminuccia"" per insultare. Anche se il tweet sembra essere una risposta a tali insulti, la riproposizione di questi termini contribuisce a perpetuare un clima di odio e discriminazione."
5174,"@user_abcdefg ma infatti la parola lgbtqia+ in lingua frocia è una bestemmia, ma non dirlo in giro",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""frocia"" per riferirsi alla lingua della comunità LGBTQIA+, denigrandola e associandola a qualcosa di negativo (una bestemmia)."
5175,Ci ha fatto caso solo Checca Paone. [URL],1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""Checca"", appellativo dispregiativo nei confronti delle persone omosessuali."
5176,"RT @user_abcdefghi @user_abcdefghij smettila di parlare da checca, scrivi per intero, grazie",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""checca"" in modo dispregiativo per screditare il modo di parlare di qualcuno."
5177,@user_abcdef QUESTO È UN GOVERNO DI MENTECATTI BASTARDI FIGLI DI GENITORE 1 IGNOTO E GENITORE 2 CULATTONE! [URL],1,"Il tweet contiene odio omotransfobico perché utilizza l'insulto ""culattone"" in un'espressione denigratoria rivolta a un governo."
5178,"@user_abcdefg @user_abcdefghi il mojito se lo beve quel femminiello di mio nipote quando esce il sabato sera, chissà se l'ha apparata una pelle con quel drink da ricchioni",1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""femminiello"" riferito al nipote e conclude con un riferimento denigratorio all'orientamento sessuale (da ""ricchioni"") associato al drink."
5179,immagina vedere un gruppo di merde attorno a una ragazza che piange e dare la colpa a lei che li piglia a pugni in faccia. ma gli è andata di culo con li ha presi a calci nei coglioni [URL],0,
5180,"che poi dio buono anche io sto con gli ormoni a mille e per farmi notare in queste fottuta combriccola di disagiati devo mostrare la carne perche quella interessa, non mi rompere le balle culattone di merda e fatti scopare da qualche etero che magari ti passa pure la rabbia",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""culattone di merda"" in tono dispregiativo e offensivo."
5181,@user_abcdefghij @user_ab Vedi non importa cosa l'importante è quello di prendersi qualcosa in culo anche la bandiera al culattone va bene questa schifezza.,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo e offensivo, associandolo a un'azione sessuale percepita come negativa."
5182,"@user_abcdef @user_abcdef Almeno ho una madre, tu sicuramente sei stato adottato da due froci e sei diventato a tua volta culattone. Occupati facendo chinotti h24, così eviti di ""pensare"" e diffondere stron..te! Ciao pederasta!",1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi come ""froci"", ""culattone"" e ""pederasta"" per insultare l'utente."
5183,"@user_abcdefghi Ma che parli ? Hai preso 6 pappine in 2 finali , rotto il culo al cesso stadium e parli … 🤡",0,
5184,"@user_abcdefghij @user_abcdefgh @user_abcdefghij Oddio il vostro mondo è così complicato vi offendete subito.Effeminato ha atteggiamenti effeminati non mascolini come posso spiegarti, se vedessi uno così in giro penserei subito che è gay.",0,
5185,e poi lei era così dolce comunque… molto they them anche se è per quel rotto in culo di giovanni [URL],0,
5186,@user_abcdefg Arrivabene l'inutilità fatta persona un culattone raccomandato che ha rovinato prima la Ferrari e adesso è venuto a completare l'opera a Torino... un gatto nero quando attraversa la strada ed incrocia arrivabene se li tocca lui i coglioni...,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo e offensivo per insultare la persona."
5187,"@user_abcdef Mi chiedo quando la smetterete di parteggiare per ARRIVABENE, QUESTO CULATTONE raccomandato che,smentitemi se sbaglio, non ha mai vinto NULLA nella sua vita, non ha mai creato valore, ha messo in GINOCCHIO la Ferrari ed è venuto a Torino a completare l'opera, chapeau angragn@",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo e offensivo per insultare una persona, denigrandola sulla base di un'associazione implicita all'omosessualità."
5188,Ambasciata Russa : Medvedev è un ricchione.,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" come insulto."
5189,"@user_abcdef In primis consiglierei: A)un piccolo ripassino,ma anche minimo,di un pó di storia,così da non confondere la Maddalena con la Madonna; B)di moderare i termini ed imparare il rispetto!altrimenti sono libera di dargli del rotto in culo!tanto si sa dove lo prendono i gay no!?",1,"Il tweet contiene odio omotransfobico perché allude in maniera dispregiativa alle pratiche sessuali degli uomini gay, utilizzando l'espressione ""tanto si sa dove lo prendono i gay no!?"" in un contesto chiaramente offensivo."
5190,"Alessandro Bastoni è l'erede di Giuseppe Bergomi, ovviamente il cinese busone se ne sbatte i coglioni della storia e vuole il cash",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""busone"", un insulto omofobico, per denigrare una persona."
5191,"Col tempo ho sviluppato quantomeno indifferenza per i personaggi fuori dalle righe, cioè beorn e quel ricchione di bombadil",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""ricchione"" con intento dispregiativo per descrivere un personaggio."
